"No.","Time","Source","Destination","Protocol","Length","Info"
"983","22.518005","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=679113 Win=942 Len=0 TSval=308479233 TSecr=1026102037"
"984","22.654549","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=176657 Ack=1 Win=83 Len=1448 TSval=1026102185 TSecr=308479074"
"985","22.723474","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=53/13568, ttl=64 (reply in 986)"
"986","22.728973","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=53/13568, ttl=64 (request in 985)"
"987","22.744556","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38970  >  5001 [ACK] Seq=670425 Ack=1 Win=83 Len=1448 TSval=1026102278 TSecr=308479201"
"988","23.197539","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=176657 Ack=1 Win=83 Len=1448 TSval=1026102731 TSecr=308479074"
"989","23.203443","10.0.0.1","10.0.0.2","TCP","86","5001  >  38968 [ACK] Seq=1 Ack=178105 Win=261 Len=0 TSval=308479919 TSecr=1026102731 SLE=176657 SRE=178105 SLE=179553 SRE=183897"
"990","23.224879","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=183897 Ack=1 Win=83 Len=1448 TSval=1026102755 TSecr=308479919"
"991","23.224903","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=185345 Ack=1 Win=83 Len=1448 TSval=1026102755 TSecr=308479919"
"992","23.232442","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 989#1] 5001  >  38968 [ACK] Seq=1 Ack=178105 Win=261 Len=0 TSval=308479946 TSecr=1026102731 SLE=179553 SRE=185345"
"993","23.232455","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 989#2] 5001  >  38968 [ACK] Seq=1 Ack=178105 Win=261 Len=0 TSval=308479946 TSecr=1026102731 SLE=179553 SRE=186793"
"994","23.232435","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38970  >  5001 [ACK] Seq=670425 Ack=1 Win=83 Len=1448 TSval=1026102761 TSecr=308479201"
"995","23.241939","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38970 [ACK] Seq=1 Ack=679113 Win=953 Len=0 TSval=308479953 TSecr=1026102037 SLE=670425 SRE=671873"
"996","23.255887","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=178105 Ack=1 Win=83 Len=1448 TSval=1026102788 TSecr=308479946"
"997","23.255919","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=186793 Ack=1 Win=83 Len=1448 TSval=1026102788 TSecr=308479946"
"998","23.269740","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=186793 Win=252 Len=0 TSval=308479977 TSecr=1026102788"
"999","23.269771","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=188241 Win=250 Len=0 TSval=308479977 TSecr=1026102788"
"1000","23.269735","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=679113 Ack=1 Win=83 Len=1448 TSval=1026102794 TSecr=308479953"
"1001","23.269770","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=680561 Ack=1 Win=83 Len=1448 TSval=1026102794 TSecr=308479953"
"1002","23.275210","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=682009 Win=949 Len=0 TSval=308479991 TSecr=1026102794"
"1003","23.298515","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=188241 Ack=1 Win=83 Len=1448 TSval=1026102821 TSecr=308479977"
"1004","23.298573","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=189689 Ack=1 Win=83 Len=1448 TSval=1026102821 TSecr=308479977"
"1005","23.304011","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=189689 Win=260 Len=0 TSval=308480020 TSecr=1026102821"
"1006","23.304020","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=191137 Win=258 Len=0 TSval=308480020 TSecr=1026102821"
"1007","23.304006","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=682009 Ack=1 Win=83 Len=2896 TSval=1026102830 TSecr=308479991"
"1008","23.309775","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=684905 Ack=1 Win=83 Len=2896 TSval=1026102830 TSecr=308479991"
"1009","23.389430","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=687801 Win=949 Len=0 TSval=308480031 TSecr=1026102830"
"1010","23.400713","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=191137 Ack=1 Win=83 Len=1448 TSval=1026102856 TSecr=308480020"
"1011","23.400735","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=192585 Ack=1 Win=83 Len=1448 TSval=1026102856 TSecr=308480020"
"1012","23.405981","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=192585 Win=260 Len=0 TSval=308480122 TSecr=1026102856"
"1013","23.405992","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=194033 Win=258 Len=0 TSval=308480122 TSecr=1026102856"
"1014","23.405977","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=194033 Ack=1 Win=83 Len=2896 TSval=1026102856 TSecr=308480020"
"1015","23.415809","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=196929 Win=259 Len=0 TSval=308480127 TSecr=1026102856"
"1016","23.415803","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=196929 Ack=1 Win=83 Len=1448 TSval=1026102947 TSecr=308480020"
"1017","23.415853","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=687801 Ack=1 Win=83 Len=2896 TSval=1026102947 TSecr=308480031"
"1018","23.420688","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=690697 Ack=1 Win=83 Len=2896 TSval=1026102947 TSecr=308480031"
"1019","23.421291","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=198377 Win=260 Len=0 TSval=308480137 TSecr=1026102947"
"1020","23.421298","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=690697 Win=949 Len=0 TSval=308480137 TSecr=1026102947"
"1021","23.530283","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=693593 Win=949 Len=0 TSval=308480142 TSecr=1026102947"
"1022","23.530276","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=198377 Ack=1 Win=83 Len=1448 TSval=1026102962 TSecr=308480122"
"1023","23.536118","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=199825 Ack=1 Win=83 Len=2896 TSval=1026102967 TSecr=308480127"
"1024","23.541971","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=202721 Win=259 Len=0 TSval=308480257 TSecr=1026102967"
"1025","23.556356","10.0.0.2","10.0.0.1","TCP","2962","[TCP Previous segment not captured] 38970  >  5001 [PSH, ACK] Seq=696489 Ack=1 Win=83 Len=2896 TSval=1026103082 TSecr=308480142"
"1026","23.562930","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1021#1] 5001  >  38970 [ACK] Seq=1 Ack=693593 Win=949 Len=0 TSval=308480277 TSecr=1026102947 SLE=696489 SRE=699385"
"1027","23.569045","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=202721 Ack=1 Win=83 Len=1448 TSval=1026103102 TSecr=308480127"
"1028","23.569053","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=204169 Ack=1 Win=83 Len=2896 TSval=1026103102 TSecr=308480257"
"1029","23.574587","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=204169 Win=260 Len=0 TSval=308480290 TSecr=1026103102"
"1030","23.574591","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=207065 Win=256 Len=0 TSval=308480290 TSecr=1026103102"
"1031","23.574585","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=207065 Ack=1 Win=83 Len=1448 TSval=1026103102 TSecr=308480257"
"1032","23.581960","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=208513 Win=260 Len=0 TSval=308480296 TSecr=1026103102"
"1033","23.581978","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=699385 Ack=1 Win=83 Len=2896 TSval=1026103115 TSecr=308480277"
"1034","23.704012","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1021#2] 5001  >  38970 [ACK] Seq=1 Ack=693593 Win=949 Len=0 TSval=308480303 TSecr=1026102947 SLE=696489 SRE=702281"
"1035","23.709710","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=208513 Ack=1 Win=83 Len=1448 TSval=1026103128 TSecr=308480290"
"1036","23.709711","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=209961 Ack=1 Win=83 Len=2896 TSval=1026103128 TSecr=308480290"
"1037","23.716527","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=209961 Win=260 Len=0 TSval=308480431 TSecr=1026103128"
"1038","23.716535","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=212857 Win=256 Len=0 TSval=308480431 TSecr=1026103128"
"1039","23.716526","10.0.0.2","10.0.0.1","TCP","1514","[TCP Fast Retransmission] 38970  >  5001 [ACK] Seq=693593 Ack=1 Win=83 Len=1448 TSval=1026103250 TSecr=308480277"
"1040","23.722311","10.0.0.1","10.0.0.2","TCP","78","5001  >  38970 [ACK] Seq=1 Ack=695041 Win=947 Len=0 TSval=308480437 TSecr=1026103250 SLE=696489 SRE=702281"
"1041","23.722311","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=695041 Ack=1 Win=83 Len=1448 TSval=1026103256 TSecr=308480303"
"1042","23.728108","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [PSH, ACK] Seq=212857 Ack=1 Win=83 Len=1448 TSval=1026103262 TSecr=308480290"
"1043","23.737824","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=214305 Win=260 Len=0 TSval=308480449 TSecr=1026103262"
"1044","23.737815","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=54/13824, ttl=64 (reply in 1045)"
"1045","23.745697","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=54/13824, ttl=64 (request in 1044)"
"1046","23.745704","10.0.0.2","10.0.0.1","TCP","2962","[TCP Previous segment not captured] 38968  >  5001 [PSH, ACK] Seq=217201 Ack=1 Win=83 Len=2896 TSval=1026103268 TSecr=308480431"
"1047","23.751480","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1043#1] 5001  >  38968 [ACK] Seq=1 Ack=214305 Win=260 Len=0 TSval=308480467 TSecr=1026103262 SLE=217201 SRE=220097"
"1048","23.751476","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=220097 Ack=1 Win=83 Len=1448 TSval=1026103268 TSecr=308480431"
"1049","23.751477","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [PSH, ACK] Seq=702281 Ack=1 Win=83 Len=1448 TSval=1026103274 TSecr=308480437"
"1050","23.758417","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1043#2] 5001  >  38968 [ACK] Seq=1 Ack=214305 Win=260 Len=0 TSval=308480472 TSecr=1026103262 SLE=217201 SRE=221545"
"1051","23.758496","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=703729 Win=951 Len=0 TSval=308480472 TSecr=1026103274"
"1052","23.758412","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=221545 Ack=1 Win=83 Len=1448 TSval=1026103292 TSecr=308480449"
"1053","23.776059","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=222993 Ack=1 Win=83 Len=2896 TSval=1026103305 TSecr=308480467"
"1054","23.975365","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1043#3] 5001  >  38968 [ACK] Seq=1 Ack=214305 Win=260 Len=0 TSval=308480497 TSecr=1026103262 SLE=217201 SRE=225889"
"1055","23.975387","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=705177 Ack=1 Win=83 Len=1448 TSval=1026103315 TSecr=308480472"
"1056","23.975427","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=706625 Ack=1 Win=83 Len=1448 TSval=1026103315 TSecr=308480472"
"1057","23.980920","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1051#1] 5001  >  38970 [ACK] Seq=1 Ack=703729 Win=951 Len=0 TSval=308480696 TSecr=1026103274 SLE=705177 SRE=706625"
"1058","23.980931","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1051#2] 5001  >  38970 [ACK] Seq=1 Ack=703729 Win=951 Len=0 TSval=308480696 TSecr=1026103274 SLE=705177 SRE=708073"
"1059","23.986722","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=708073 Ack=1 Win=83 Len=1448 TSval=1026103521 TSecr=308480472"
"1060","24.043115","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1051#3] 5001  >  38970 [ACK] Seq=1 Ack=703729 Win=951 Len=0 TSval=308480708 TSecr=1026103274 SLE=705177 SRE=709521"
"1061","24.043130","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=225889 Ack=1 Win=83 Len=2896 TSval=1026103527 TSecr=308480497"
"1062","24.077503","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=709521 Ack=1 Win=83 Len=1448 TSval=1026103533 TSecr=308480696"
"1063","24.084494","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1051#4] 5001  >  38970 [ACK] Seq=1 Ack=703729 Win=951 Len=0 TSval=308480799 TSecr=1026103274 SLE=705177 SRE=710969"
"1064","24.103841","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=710969 Ack=1 Win=83 Len=1448 TSval=1026103636 TSecr=308480799"
"1065","24.111612","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1051#5] 5001  >  38970 [ACK] Seq=1 Ack=703729 Win=951 Len=0 TSval=308480825 TSecr=1026103274 SLE=705177 SRE=712417"
"1066","24.133174","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=703729 Ack=1 Win=83 Len=1448 TSval=1026103664 TSecr=308480825"
"1067","24.729701","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=55/14080, ttl=64 (reply in 1068)"
"1068","24.734775","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=55/14080, ttl=64 (request in 1067)"
"1069","25.278044","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=214305 Ack=1 Win=83 Len=1448 TSval=1026104808 TSecr=308480497"
"1070","25.285272","10.0.0.1","10.0.0.2","TCP","78","5001  >  38968 [ACK] Seq=1 Ack=215753 Win=258 Len=0 TSval=308481999 TSecr=1026104808 SLE=217201 SRE=228785"
"1071","25.310174","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=215753 Ack=1 Win=83 Len=1448 TSval=1026104839 TSecr=308481999"
"1072","25.315265","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38968  >  5001 [ACK] Seq=231681 Ack=1 Win=83 Len=1448 TSval=1026104839 TSecr=308481999"
"1073","25.315306","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=228785 Win=248 Len=0 TSval=308482031 TSecr=1026104839"
"1074","25.322040","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38968 [ACK] Seq=1 Ack=228785 Win=260 Len=0 TSval=308482036 TSecr=1026104839 SLE=231681 SRE=233129"
"1075","25.336104","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=233129 Ack=1 Win=83 Len=1448 TSval=1026104868 TSecr=308482031"
"1076","25.343513","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1073#1] 5001  >  38968 [ACK] Seq=1 Ack=228785 Win=260 Len=0 TSval=308482057 TSecr=1026104839 SLE=231681 SRE=234577"
"1077","25.343510","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=234577 Ack=1 Win=83 Len=1448 TSval=1026104877 TSecr=308482036"
"1078","25.348618","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1073#2] 5001  >  38968 [ACK] Seq=1 Ack=228785 Win=260 Len=0 TSval=308482064 TSecr=1026104839 SLE=231681 SRE=236025"
"1079","25.367887","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=236025 Ack=1 Win=83 Len=1448 TSval=1026104895 TSecr=308482057"
"1080","25.373787","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1073#3] 5001  >  38968 [ACK] Seq=1 Ack=228785 Win=260 Len=0 TSval=308482089 TSecr=1026104839 SLE=231681 SRE=237473"
"1081","25.373783","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=228785 Ack=1 Win=83 Len=1448 TSval=1026104903 TSecr=308482064"
"1082","25.379189","10.0.0.1","10.0.0.2","TCP","78","5001  >  38968 [ACK] Seq=1 Ack=230233 Win=258 Len=0 TSval=308482095 TSecr=1026104903 SLE=231681 SRE=237473"
"1083","25.734797","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=56/14336, ttl=64 (no response found!)"
"1084","25.858730","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=703729 Ack=1 Win=83 Len=1448 TSval=1026105384 TSecr=308480825"
"1085","25.866183","10.0.0.1","10.0.0.2","TCP","78","5001  >  38970 [ACK] Seq=1 Ack=712417 Win=953 Len=0 TSval=308482580 TSecr=1026103664 SLE=703729 SRE=705177"
"1086","25.889458","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=712417 Ack=1 Win=83 Len=1448 TSval=1026105420 TSecr=308482580"
"1087","25.895290","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=713865 Win=951 Len=0 TSval=308482610 TSecr=1026105420"
"1088","25.920675","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=715313 Ack=1 Win=83 Len=1448 TSval=1026105448 TSecr=308482610"
"1089","25.920677","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=716761 Ack=1 Win=83 Len=1448 TSval=1026105448 TSecr=308482610"
"1090","25.926318","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1087#1] 5001  >  38970 [ACK] Seq=1 Ack=713865 Win=951 Len=0 TSval=308482642 TSecr=1026105420 SLE=715313 SRE=716761"
"1091","25.926332","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1087#2] 5001  >  38970 [ACK] Seq=1 Ack=713865 Win=951 Len=0 TSval=308482642 TSecr=1026105420 SLE=715313 SRE=718209"
"1092","25.942472","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=718209 Ack=1 Win=83 Len=1448 TSval=1026105478 TSecr=308482642"
"1093","25.942474","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=719657 Ack=1 Win=83 Len=1448 TSval=1026105478 TSecr=308482642"
"1094","25.952020","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1087#3] 5001  >  38970 [ACK] Seq=1 Ack=713865 Win=951 Len=0 TSval=308482663 TSecr=1026105420 SLE=715313 SRE=719657"
"1095","25.952036","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1087#4] 5001  >  38970 [ACK] Seq=1 Ack=713865 Win=951 Len=0 TSval=308482663 TSecr=1026105420 SLE=715313 SRE=721105"
"1096","25.975978","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=713865 Ack=1 Win=83 Len=1448 TSval=1026105503 TSecr=308482663"
"1097","25.975981","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=721105 Ack=1 Win=83 Len=1448 TSval=1026105503 TSecr=308482663"
"1098","25.982718","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=721105 Win=944 Len=0 TSval=308482697 TSecr=1026105503"
"1099","25.982732","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=722553 Win=942 Len=0 TSval=308482697 TSecr=1026105503"
"1100","26.005744","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=722553 Ack=1 Win=83 Len=1448 TSval=1026105538 TSecr=308482697"
"1101","26.012747","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=724001 Win=951 Len=0 TSval=308482727 TSecr=1026105538"
"1102","26.012736","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=724001 Ack=1 Win=83 Len=1448 TSval=1026105538 TSecr=308482697"
"1103","26.012740","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=725449 Ack=1 Win=83 Len=1448 TSval=1026105538 TSecr=308482697"
"1104","26.020243","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=725449 Win=951 Len=0 TSval=308482734 TSecr=1026105538"
"1105","26.020254","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=726897 Win=949 Len=0 TSval=308482734 TSecr=1026105538"
"1106","26.039500","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=726897 Ack=1 Win=83 Len=1448 TSval=1026105566 TSecr=308482727"
"1107","26.044847","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=728345 Win=951 Len=0 TSval=308482760 TSecr=1026105566"
"1108","26.044843","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=729793 Ack=1 Win=83 Len=1448 TSval=1026105580 TSecr=308482734"
"1109","26.050666","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1107#1] 5001  >  38970 [ACK] Seq=1 Ack=728345 Win=951 Len=0 TSval=308482766 TSecr=1026105566 SLE=729793 SRE=731241"
"1110","26.065574","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=731241 Ack=1 Win=83 Len=1448 TSval=1026105597 TSecr=308482760"
"1111","26.072638","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1107#2] 5001  >  38970 [ACK] Seq=1 Ack=728345 Win=951 Len=0 TSval=308482787 TSecr=1026105566 SLE=729793 SRE=732689"
"1112","26.748528","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=57/14592, ttl=64 (reply in 1113)"
"1113","26.753570","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=57/14592, ttl=64 (request in 1112)"
"1114","26.971880","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38968  >  5001 [ACK] Seq=228785 Ack=1 Win=83 Len=1448 TSval=1026106505 TSecr=308482089"
"1115","26.978625","10.0.0.1","10.0.0.2","TCP","86","[TCP Dup ACK 1082#1] 5001  >  38968 [ACK] Seq=1 Ack=230233 Win=258 Len=0 TSval=308483693 TSecr=1026106505 SLE=228785 SRE=230233 SLE=231681 SRE=237473"
"1116","27.001493","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=230233 Ack=1 Win=83 Len=1448 TSval=1026106530 TSecr=308483693"
"1117","27.001494","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=237473 Ack=1 Win=83 Len=1448 TSval=1026106530 TSecr=308483693"
"1118","27.007476","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=237473 Win=253 Len=0 TSval=308483722 TSecr=1026106530"
"1119","27.007483","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=238921 Win=252 Len=0 TSval=308483722 TSecr=1026106530"
"1120","27.027881","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=238921 Ack=1 Win=83 Len=1448 TSval=1026106562 TSecr=308483722"
"1121","27.027883","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=240369 Ack=1 Win=83 Len=1448 TSval=1026106562 TSecr=308483722"
"1122","27.033277","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=240369 Win=260 Len=0 TSval=308483749 TSecr=1026106562"
"1123","27.033289","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=241817 Win=258 Len=0 TSval=308483749 TSecr=1026106562"
"1124","27.064832","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=241817 Ack=1 Win=83 Len=1448 TSval=1026106586 TSecr=308483749"
"1125","27.064834","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=243265 Ack=1 Win=83 Len=1448 TSval=1026106586 TSecr=308483749"
"1126","27.072570","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=243265 Win=260 Len=0 TSval=308483786 TSecr=1026106586"
"1127","27.072647","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=244713 Win=258 Len=0 TSval=308483786 TSecr=1026106586"
"1128","27.097906","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=244713 Ack=1 Win=83 Len=1448 TSval=1026106626 TSecr=308483786"
"1129","27.097964","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=246161 Ack=1 Win=83 Len=1448 TSval=1026106626 TSecr=308483786"
"1130","27.099807","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=247609 Ack=1 Win=83 Len=2896 TSval=1026106626 TSecr=308483786"
